ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10001545,HY191166,3/19/2015 18:23,012XX W WASHBURNE AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1233,12,2,28,08B,1168357,1894533,2015,2/10/2018 15:50,41.86613115,-87.65741964,"(41.866131154, -87.657419635)"
10001548,HY191165,3/19/2015 20:45,021XX W ADAMS ST,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,1225,12,2,28,08B,1162269,1899063,2015,2/10/2018 15:50,41.87869125,-87.67964249,"(41.878691245, -87.67964249)"
10001549,HY191229,3/17/2015 8:20,063XX S STONY ISLAND AVE,890,THEFT,FROM BUILDING,ATHLETIC CLUB,FALSE,FALSE,314,3,20,42,6,1187961,1863261,2015,2/10/2018 15:50,41.77987283,-87.58645087,"(41.779872827, -87.586450869)"
10001551,HY191239,3/19/2015 21:30,106XX S BENSLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,434,4,10,51,14,1194552,1834940,2015,2/10/2018 15:50,41.701998,-87.56321697,"(41.701997995, -87.56321697)"
10001552,HY191213,3/19/2015 21:00,031XX W WARREN BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1222,12,28,27,7,1155504,1900185,2015,2/10/2018 15:50,41.88190883,-87.7044521,"(41.88190883, -87.704452102)"
10001553,HY191245,3/19/2015 22:15,048XX W GLADYS AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1533,15,24,25,18,1144079,1897901,2015,2/10/2018 15:50,41.87586333,-87.74646229,"(41.875863332, -87.746462289)"
10001554,HY191183,3/19/2015 18:00,109XX S HALSTED ST,890,THEFT,FROM BUILDING,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,2233,22,34,49,6,1172930,1832289,2015,2/10/2018 15:50,41.69522655,-87.64246776,"(41.69522655, -87.642467755)"
10001555,HY191226,3/19/2015 19:15,079XX S COTTAGE GROVE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,FALSE,FALSE,624,6,6,44,11,1182930,1852635,2015,2/10/2018 15:50,41.75083246,-87.60522475,"(41.750832464, -87.605224746)"
10001556,HY191142,3/19/2015 5:30,058XX S CICERO AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,813,8,23,56,7,1145692,1865304,2015,2/10/2018 15:50,41.78638211,-87.74136461,"(41.786382107, -87.741364613)"
10001557,HY191236,3/11/2015 11:00,011XX W 105TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2232,22,34,73,08B,1170432,1835171,2015,2/10/2018 15:50,41.70318983,-87.6515302,"(41.703189832, -87.651530204)"
10001558,HY191218,3/19/2015 20:51,128XX S PARNELL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,523,5,9,53,18,1174974,1819918,2015,2/10/2018 15:50,41.66123333,-87.63535095,"(41.661233333, -87.635350952)"
10001560,HY191182,3/19/2015 19:55,0000X E WALTON ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SMALL RETAIL STORE,FALSE,FALSE,1833,18,42,8,10,1176654,1906931,2015,2/10/2018 15:50,41.89996865,-87.62658615,"(41.899968652, -87.626586147)"
10001562,HY191212,3/19/2015 20:46,041XX S ARCHER AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,TRUE,FALSE,921,9,14,58,18,1157236,1876716,2015,2/10/2018 15:50,41.81747227,-87.69872905,"(41.817472272, -87.698729054)"
10001563,HY191172,2/24/2015 9:00,106XX S FOREST AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,512,5,9,49,14,1180131,1834469,2015,2/10/2018 15:50,41.70104725,-87.61603625,"(41.701047248, -87.616036248)"
10001564,HY191228,3/19/2015 21:20,027XX W 59TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,FALSE,824,8,16,63,18,1158960,1865414,2015,2/10/2018 15:50,41.78642299,-87.69271389,"(41.786422987, -87.692713885)"
10001565,HY191250,3/19/2015 21:41,081XX S BURNHAM AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,RESIDENCE,TRUE,FALSE,422,4,7,46,24,1196249,1851501,2015,2/10/2018 15:50,41.74740102,-87.55645591,"(41.747401022, -87.556455913)"
10001566,HY190682,3/19/2015 14:00,048XX W ERIE ST,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1532,15,28,25,08B,1143890,1903875,2015,2/10/2018 15:50,41.89226025,-87.74700637,"(41.892260249, -87.747006374)"
10001567,HY191020,2/28/2015 14:30,045XX N LAPORTE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1623,16,45,15,5,1142547,1929785,2015,2/10/2018 15:50,41.96338499,-87.75129277,"(41.963384989, -87.751292767)"
10001568,HY191223,3/19/2015 21:30,002XX W 103RD ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,FALSE,FALSE,511,5,9,49,10,1176682,1836646,2015,2/10/2018 15:50,41.70709938,-87.62859999,"(41.707099379, -87.628599988)"
10001569,HY191233,3/19/2015 18:00,051XX N KOLMAR AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,FALSE,FALSE,1712,17,39,14,14,1145080,1933789,2015,2/10/2018 15:50,41.97432468,-87.74187805,"(41.97432468, -87.741878054)"
10001571,HY191021,3/6/2015 15:00,037XX N LARAMIE AVE,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,1634,16,38,15,08B,1141027,1924525,2015,2/10/2018 15:50,41.94897927,-87.75701143,"(41.948979271, -87.757011425)"
10001572,HY190991,3/19/2015 17:45,044XX N LONG AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1623,16,45,15,08B,1139553,1928812,2015,2/10/2018 15:50,41.96077027,-87.76232468,"(41.96077027, -87.762324681)"
10001573,HY190801,3/16/2015 7:20,040XX N LAVERGNE AVE,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,1624,16,45,15,08A,1142305,1926357,2015,2/10/2018 15:50,41.95398277,-87.75226799,"(41.953982767, -87.752267994)"
10001574,HY191145,3/19/2015 20:30,017XX W HOWARD ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2422,24,49,1,6,1163126,1950347,2015,2/10/2018 15:50,42.01939924,-87.67504949,"(42.019399237, -87.675049485)"
10001575,HY191066,3/19/2015 16:25,050XX N CICERO AVE,870,THEFT,POCKET-PICKING,RESTAURANT,FALSE,FALSE,1621,16,45,12,6,1143437,1933330,2015,2/10/2018 15:50,41.97309612,-87.74793144,"(41.973096117, -87.747931444)"
10001576,HY191224,3/19/2015 21:18,027XX W PETERSON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,TRUE,FALSE,2413,24,50,2,18,1157166,1939754,2015,2/10/2018 15:50,41.99045535,-87.69727123,"(41.990455346, -87.697271229)"
10001578,HY191234,3/19/2015 21:26,008XX E 64TH ST,1585,SEX OFFENSE,OTHER,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,312,3,20,42,17,1182854,1862754,2015,2/10/2018 15:50,41.77860177,-87.60518935,"(41.778601769, -87.605189348)"
10001580,HY191265,3/19/2015 22:15,080XX S SAGINAW AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,422,4,7,46,24,1195238,1852272,2015,2/10/2018 15:50,41.7495417,-87.56013504,"(41.749541695, -87.560135043)"
10001581,HY191219,3/19/2015 20:07,015XX N LINDER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,FALSE,2532,25,37,25,18,1139391,1909719,2015,2/10/2018 15:50,41.90838006,-87.76338695,"(41.908380062, -87.763386945)"
10001582,HY191159,3/19/2015 20:15,057XX N MILWAUKEE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,FALSE,FALSE,1622,16,45,11,14,1135441,1938001,2015,2/10/2018 15:50,41.98605992,-87.77722343,"(41.986059923, -87.77722343)"
10001585,HY191235,3/19/2015 21:43,015XX W 73RD ST,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,734,7,17,67,18,1167227,1856317,2015,2/10/2018 15:50,41.76128663,-87.66266286,"(41.761286626, -87.662662857)"
10001586,HY191231,3/19/2015 21:11,021XX S MARSHALL BLVD,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,1023,10,12,30,26,1157032,1889674,2015,2/10/2018 15:50,41.8530347,-87.69912644,"(41.853034697, -87.699126435)"
10001587,HY191274,3/19/2015 22:14,051XX W CORNELIA AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,APARTMENT,TRUE,FALSE,1634,16,38,15,26,1141396,1922782,2015,2/10/2018 15:50,41.9441895,-87.7556982,"(41.944189498, -87.755698203)"
10001588,HY191214,3/19/2015 21:33,011XX W WASHINGTON BLVD,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,1224,12,27,28,3,1168701,1900681,2015,2/10/2018 15:50,41.8829943,-87.65597868,"(41.882994297, -87.655978679)"
10001589,HY191248,3/19/2015 22:09,034XX W BELMONT AVE,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,TRUE,FALSE,1732,17,35,21,08A,1152928,1921067,2015,2/10/2018 15:50,41.93926234,-87.71335694,"(41.939262335, -87.71335694)"
10001591,HY191201,3/19/2015 21:13,005XX W 51ST ST,1330,CRIMINAL TRESPASS,TO LAND,STREET,TRUE,FALSE,935,9,3,61,26,1173393,1871090,2015,2/10/2018 15:50,41.80169125,-87.63962722,"(41.801691246, -87.639627216)"
10001592,HY191260,3/19/2015 21:30,064XX S CALUMET AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,312,3,20,69,18,1179564,1862319,2015,2/10/2018 15:50,41.7774839,-87.61726387,"(41.777483898, -87.617263874)"
10001594,HY190968,3/13/2015 17:30,125XX S HARVARD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,523,5,9,53,26,1176232,1821775,2015,2/10/2018 15:50,41.6663012,-87.63069205,"(41.666301195, -87.630692048)"
10001595,HY191041,11/2/2014 5:57,003XX W 110TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,513,5,34,49,26,1176052,1831981,2014,2/10/2018 15:50,41.69431207,-87.63104634,"(41.694312067, -87.631046339)"
10001596,HY191261,3/19/2015 22:23,055XX W CORTEZ ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1524,15,37,25,18,1139109,1906451,2015,2/10/2018 15:50,41.89941742,-87.76450249,"(41.899417418, -87.764502494)"
10001597,HY191111,3/4/2015 21:01,017XX E 84TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,412,4,8,45,26,1189206,1849626,2015,2/10/2018 15:50,41.74242744,-87.58232301,"(41.742427443, -87.582323012)"
10001598,HY191088,3/19/2015 17:54,124XX S STATE ST,330,ROBBERY,AGGRAVATED,SIDEWALK,FALSE,FALSE,523,5,9,53,3,1178508,1822636,2015,2/10/2018 15:50,41.66861269,-87.62233666,"(41.66861269, -87.622336658)"
10001599,HY191104,3/9/2015 22:30,044XX S TALMAN AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,922,9,12,58,6,1159443,1875104,2015,2/10/2018 15:50,41.81300373,-87.69067732,"(41.813003731, -87.69067732)"
10001600,HY191082,3/19/2015 19:25,024XX W 63RD ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,CONVENIENCE STORE,FALSE,FALSE,825,8,15,66,10,1161230,1862815,2015,2/10/2018 15:50,41.77924426,-87.68446276,"(41.779244263, -87.684462764)"
10001602,HY190855,3/19/2015 15:15,004XX E 83RD ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,632,6,6,44,5,1180885,1850070,2015,2/10/2018 15:50,41.74384106,-87.61279725,"(41.743841062, -87.612797254)"
10001603,HY191241,3/19/2015 21:35,010XX W WILSON AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,TRUE,FALSE,1914,19,46,3,10,1168668,1930721,2015,2/10/2018 15:50,41.96542634,-87.65522754,"(41.965426344, -87.655227542)"
10001604,HY188807,3/17/2015 23:50,041XX N BROADWAY,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1915,19,46,3,08B,1169364,1928024,2015,2/10/2018 15:50,41.95801054,-87.65274728,"(41.958010544, -87.652747282)"
10001605,HY191255,3/19/2015 22:19,040XX W LAWRENCE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESTAURANT,FALSE,FALSE,1712,17,39,14,04A,1148401,1931589,2015,2/10/2018 15:50,41.96822416,-87.72972266,"(41.968224159, -87.729722663)"
10001606,HY190012,3/18/2015 21:20,030XX N WOLCOTT AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1931,19,32,5,08B,1163149,1920046,2015,2/10/2018 15:50,41.93625167,-87.67582073,"(41.936251666, -87.675820732)"
10001607,HY191269,3/19/2015 22:00,119XX S HARVARD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,TRUE,TRUE,522,5,34,53,14,1176106,1825650,2015,2/10/2018 15:50,41.67693763,-87.63103759,"(41.67693763, -87.631037592)"
10001610,HY191270,3/19/2015 22:45,009XX W 116TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,524,5,34,53,08B,1171948,1827591,2015,2/10/2018 15:50,41.68235605,-87.64620037,"(41.682356046, -87.646200374)"
10001611,HY191272,3/19/2015 22:54,016XX E 79TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CONVENIENCE STORE,TRUE,FALSE,414,4,8,43,14,1188721,1852930,2015,2/10/2018 15:50,41.75150553,-87.5839946,"(41.751505533, -87.583994603)"
10001612,HY191294,3/19/2015 23:00,065XX S WOOD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,725,7,15,67,14,1165468,1861247,2015,2/10/2018 15:50,41.77485266,-87.66897018,"(41.774852662, -87.668970179)"
10001613,HY191280,3/19/2015 22:30,035XX S RHODES AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,212,2,4,35,08B,1180162,1881716,2015,2/10/2018 15:50,41.83069725,-87.61447689,"(41.830697249, -87.614476891)"
10001614,HY191277,3/19/2015 22:37,016XX N MASON AVE,554,ASSAULT,AGG PO HANDS NO/MIN INJURY,SIDEWALK,TRUE,FALSE,2531,25,29,25,08A,1136498,1910368,2015,2/10/2018 15:50,41.91021325,-87.77399901,"(41.910213253, -87.77399901)"
10001615,HY191252,3/19/2015 22:00,001XX S PARKSIDE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),TRUE,TRUE,1513,15,29,25,08B,1138633,1898921,2015,2/10/2018 15:50,41.87876279,-87.76643359,"(41.87876279, -87.766433586)"
10001617,HY191273,3/19/2015 21:00,007XX N WESTERN AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1221,12,1,24,08B,1160274,1904808,2015,2/10/2018 15:50,41.89449749,-87.68680881,"(41.894497492, -87.686808805)"
10001618,HY191264,3/19/2015 22:27,029XX N ASHLAND AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1931,19,32,6,6,1165142,1919763,2015,2/10/2018 15:50,41.93543292,-87.66850434,"(41.935432921, -87.668504341)"
10001619,HY191304,3/19/2015 22:00,044XX W MONROE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,1113,11,28,26,18,1146767,1899293,2015,2/10/2018 15:50,41.87963229,-87.73655728,"(41.879632285, -87.736557282)"
10001621,HY191109,3/19/2015 19:27,079XX S LAFLIN ST,890,THEFT,FROM BUILDING,SIDEWALK,TRUE,FALSE,612,6,21,71,6,1167710,1852264,2015,2/10/2018 15:50,41.7501543,-87.66100871,"(41.750154295, -87.661008708)"
10001624,HY191310,3/19/2015 10:00,045XX S JUSTINE ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,FALSE,FALSE,924,9,3,61,26,1166767,1874566,2015,2/10/2018 15:50,41.81137396,-87.66382799,"(41.811373959, -87.663827986)"
10001625,HY191194,3/13/2015 20:00,004XX E 134TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,533,5,9,54,08B,1181727,1816559,2015,2/10/2018 15:50,41.65186299,-87.61074226,"(41.651862993, -87.610742261)"
10001626,HY191319,3/19/2015 16:00,056XX S NASHVILLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,811,8,23,56,14,1133349,1866415,2015,2/10/2018 15:50,41.78965518,-87.78659543,"(41.789655182, -87.786595432)"
10001627,HY191302,3/19/2015 22:53,048XX W DRUMMOND PL,1512,PROSTITUTION,SOLICIT FOR PROSTITUTE,STREET,TRUE,FALSE,2521,25,31,19,16,1143760,1917193,2015,2/10/2018 15:50,41.92880871,-87.74714954,"(41.928808708, -87.747149544)"
10001628,HY191296,3/19/2015 22:00,060XX N ALBANY AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2413,24,50,2,7,1154589,1940301,2015,2/10/2018 15:50,41.99200847,-87.70673531,"(41.992008469, -87.70673531)"
10001629,HY191278,3/19/2015 22:30,064XX S STEWART AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,FALSE,722,7,20,68,08B,1174732,1862245,2015,2/10/2018 15:50,41.77738988,-87.6349801,"(41.777389879, -87.6349801)"
10001631,HY191295,3/19/2015 21:00,078XX S RACINE AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,612,6,17,71,6,1169677,1852985,2015,2/10/2018 15:50,41.75209041,-87.65377988,"(41.752090412, -87.653779875)"
10001632,HY191314,3/19/2015 23:50,031XX N RIDGEWAY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,2523,25,35,21,08B,1150946,1920502,2015,2/10/2018 15:50,41.93775103,-87.72065622,"(41.937751033, -87.720656222)"
10001633,HY191291,3/19/2015 22:55,074XX S WESTERN AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,TRUE,FALSE,835,8,18,66,26,1161657,1855500,2015,2/10/2018 15:50,41.75916201,-87.68310007,"(41.759162013, -87.683100073)"
10001634,HY191317,3/19/2015 22:01,051XX W 55TH ST,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,814,8,23,56,08B,1142940,1867661,2015,2/10/2018 15:50,41.79290166,-87.75139653,"(41.79290166, -87.751396529)"
10001635,HY191299,3/19/2015 22:42,023XX S SACRAMENTO AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,1033,10,12,30,24,1156730,1888211,2015,2/10/2018 15:50,41.84902618,-87.70027447,"(41.849026177, -87.700274466)"
10001636,HY191221,3/19/2015 16:30,046XX S DAMEN AVE,870,THEFT,POCKET-PICKING,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,924,9,12,61,6,1163738,1873806,2015,2/10/2018 15:50,41.80935265,-87.67495955,"(41.809352647, -87.674959547)"
10001637,HY191324,3/19/2015 22:00,006XX N CLARK ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1832,18,42,8,6,1175423,1904617,2015,2/10/2018 15:50,41.89364666,-87.63117714,"(41.893646656, -87.631177143)"
10001641,HY190000,3/18/2015 21:45,015XX W 68TH ST,340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,FALSE,FALSE,725,7,17,67,3,1167025,1859630,2015,2/10/2018 15:50,41.77038226,-87.66330862,"(41.770382256, -87.663308619)"
10001642,HY191316,3/19/2015 21:30,011XX N KARLOV AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,APARTMENT,TRUE,FALSE,1111,11,37,23,18,1148843,1907272,2015,2/10/2018 15:50,41.90148766,-87.728728,"(41.901487656, -87.728728004)"
10001643,HY191331,3/20/2015 0:05,023XX N WESTERN AVE,495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,SIDEWALK,TRUE,FALSE,1432,14,32,22,04B,1159970,1915691,2015,2/10/2018 15:50,41.92436757,-87.68762441,"(41.924367565, -87.687624413)"
10001645,HY191323,3/20/2015 0:15,076XX S STEWART AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,623,6,17,69,08B,1174951,1854222,2015,2/10/2018 15:50,41.75536896,-87.63441625,"(41.755368956, -87.634416245)"
10001646,HY191345,3/20/2015 1:30,024XX N MILWAUKEE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,GROCERY FOOD STORE,TRUE,FALSE,1414,14,35,22,14,1156416,1915876,2015,2/10/2018 15:50,41.92494791,-87.70067832,"(41.924947914, -87.700678316)"
10001649,HY191313,3/19/2015 11:30,071XX S GREENWOOD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,324,3,5,69,08B,1184789,1857798,2015,2/10/2018 15:50,41.76495687,-87.59825089,"(41.764956871, -87.598250887)"
10001650,HY191327,3/20/2015 0:30,043XX S ELLIS AVE,031A,ROBBERY,ARMED: HANDGUN,VEHICLE NON-COMMERCIAL,FALSE,FALSE,222,2,4,39,3,1183650,1876493,2015,2/10/2018 15:50,41.81628417,-87.60184259,"(41.816284171, -87.601842585)"
10001651,HY191359,3/20/2015 1:30,050XX W ERIE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,TAXICAB,FALSE,FALSE,1532,15,28,25,11,1142634,1903851,2015,2/10/2018 15:50,41.89221785,-87.75161979,"(41.89221785, -87.751619787)"
10001652,HY191292,3/19/2015 23:10,061XX S DR MARTIN LUTHER KING JR DR,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,313,3,20,42,08B,1179976,1864315,2015,2/10/2018 15:50,41.78295169,-87.61569243,"(41.782951693, -87.615692426)"
10001653,HY191349,3/19/2015 23:30,008XX N MICHIGAN AVE,1330,CRIMINAL TRESPASS,TO LAND,DEPARTMENT STORE,FALSE,FALSE,1833,18,42,8,26,1177338,1906181,2015,2/10/2018 15:50,41.89789513,-87.62409661,"(41.897895128, -87.624096605)"
10001654,HY191353,3/20/2015 1:20,070XX S INDIANA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,322,3,6,69,08B,1178813,1858315,2015,2/10/2018 15:50,41.76651363,-87.62013874,"(41.76651363, -87.620138743)"
10001655,HY191357,3/13/2015 21:00,055XX S EVERETT AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,235,2,5,41,08B,1188983,1868707,2015,2/10/2018 15:50,41.79479264,-87.58252979,"(41.794792636, -87.582529785)"
10001656,HY191366,3/20/2015 2:01,053XX W CONGRESS PKWY,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1522,15,29,25,08B,1140805,1897164,2015,2/10/2018 15:50,41.87390171,-87.75850152,"(41.873901709, -87.758501519)"
10001657,HY190917,3/19/2015 17:20,131XX S LANGLEY AVE,460,BATTERY,SIMPLE,CTA BUS,FALSE,FALSE,533,5,9,54,08B,1183244,1818421,2015,2/10/2018 15:50,41.65693758,-87.60513426,"(41.656937576, -87.605134262)"
10001659,HY190148,3/19/2015 4:45,085XX S CICERO AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,FALSE,TRUE,834,8,18,70,08B,1145925,1847569,2015,2/10/2018 15:50,41.73770975,-87.7409581,"(41.737709752, -87.740958098)"
10001664,HY191380,3/20/2015 1:20,015XX N DAMEN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GROCERY FOOD STORE,FALSE,FALSE,1424,14,1,24,11,1162794,1909952,2015,2/10/2018 15:50,41.90856054,-87.67740914,"(41.908560535, -87.677409143)"
10001665,HY191341,3/20/2015 0:55,046XX S GREENWOOD AVE,031A,ROBBERY,ARMED: HANDGUN,VEHICLE NON-COMMERCIAL,FALSE,FALSE,222,2,4,39,3,1184366,1874370,2015,2/10/2018 15:50,41.81044175,-87.5992827,"(41.810441751, -87.599282698)"
10001666,HY191373,3/20/2015 2:08,048XX W CORTEZ ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1531,15,37,25,08B,1143955,1906546,2015,2/10/2018 15:50,41.89958856,-87.74670058,"(41.899588559, -87.746700581)"
10001667,HY191342,3/20/2015 0:49,047XX W HARRISON ST,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,1131,11,24,25,18,1144860,1896931,2015,2/10/2018 15:50,41.87318684,-87.74361918,"(41.873186843, -87.743619176)"
10001668,HY191374,3/20/2015 2:15,066XX S PULASKI RD,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,FALSE,FALSE,833,8,13,65,11,1150850,1860070,2015,2/10/2018 15:50,41.77192018,-87.72258879,"(41.771920176, -87.722588794)"
10001669,HY191379,3/20/2015 1:20,020XX W DIVISION ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1212,12,1,24,6,1162514,1907985,2015,2/10/2018 15:50,41.90316881,-87.67849289,"(41.903168813, -87.678492886)"
10001670,HY191386,3/20/2015 1:00,120XX S NORMAL AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,523,5,34,53,08A,1175134,1825122,2015,2/10/2018 15:50,41.6755104,-87.63461105,"(41.675510399, -87.634611049)"
10001671,HY191364,3/20/2015 1:25,132XX S BALTIMORE AVE,330,ROBBERY,AGGRAVATED,SIDEWALK,FALSE,FALSE,433,4,10,55,3,1199097,1817873,2015,2/10/2018 15:50,41.65505165,-87.54714511,"(41.65505165, -87.547145112)"
10001672,HY191352,3/20/2015 1:07,026XX N CICERO AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,TRUE,FALSE,2521,25,31,19,18,1143937,1917324,2015,2/10/2018 15:50,41.92916486,-87.74649582,"(41.929164863, -87.746495824)"
10001673,HY191358,3/20/2015 0:45,022XX N CENTRAL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2515,25,37,19,18,1138684,1914265,2015,2/10/2018 15:50,41.92086767,-87.76587366,"(41.920867667, -87.765873657)"
10001674,HY191371,3/20/2015 1:30,062XX S GREENWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,TRUE,TRUE,314,3,20,42,14,1184403,1863911,2015,2/10/2018 15:50,41.78174055,-87.59947448,"(41.781740546, -87.599474481)"
